,tahun,provinsi,kota,kecamatan,kelurahan,usia,gender,total
217,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,45-49,Laki-laki,1268
218,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,50-54,Laki-laki,1138
219,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,55-59,Laki-laki,940
220,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,60-64,Laki-laki,686
221,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,65-69,Laki-laki,462
222,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,70-74,Laki-laki,254
223,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,75+,Laki-laki,266
224,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,00-04,Laki-laki,749
225,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,05-09,Laki-laki,976
226,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,01-10,Laki-laki,975
227,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,15-19,Laki-laki,983
228,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,20-24,Laki-laki,1096
229,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,25-29,Laki-laki,999
230,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,30-34,Laki-laki,975
231,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,35-39,Laki-laki,1116
232,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,40-44,Laki-laki,1131
233,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,45-49,Laki-laki,1014
234,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,50-54,Laki-laki,969
235,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,55-59,Laki-laki,841
236,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,60-64,Laki-laki,664
237,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,65-69,Laki-laki,458
238,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,70-74,Laki-laki,288
239,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,75+,Laki-laki,235
240,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,00-04,Laki-laki,532
241,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,05-09,Laki-laki,682
242,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,01-10,Laki-laki,729
243,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,15-19,Laki-laki,763
244,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,20-24,Laki-laki,776
245,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,25-29,Laki-laki,749
246,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,30-34,Laki-laki,686
247,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,35-39,Laki-laki,773
248,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,40-44,Laki-laki,718
249,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,45-49,Laki-laki,773
250,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,50-54,Laki-laki,732
251,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,55-59,Laki-laki,659
252,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,60-64,Laki-laki,558
253,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,65-69,Laki-laki,312
254,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,70-74,Laki-laki,240
255,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,75+,Laki-laki,239
256,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,00-04,Laki-laki,1204
257,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,05-09,Laki-laki,1438
258,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,01-10,Laki-laki,1373
259,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,15-19,Laki-laki,1281
260,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,20-24,Laki-laki,1302
261,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,25-29,Laki-laki,1338
262,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,30-34,Laki-laki,1329
263,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,35-39,Laki-laki,1698
264,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,40-44,Laki-laki,1595
265,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,45-49,Laki-laki,1463
266,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,50-54,Laki-laki,1237
267,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,55-59,Laki-laki,1049
268,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,60-64,Laki-laki,765
269,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,65-69,Laki-laki,514
270,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,70-74,Laki-laki,278
271,2021,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,75+,Laki-laki,252
272,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,00-04,Laki-laki,882
273,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,05-09,Laki-laki,1041
274,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,01-10,Laki-laki,1078
275,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,15-19,Laki-laki,991
276,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,20-24,Laki-laki,992
277,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,25-29,Laki-laki,968
278,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,30-34,Laki-laki,991
279,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,35-39,Laki-laki,1147
280,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,40-44,Laki-laki,1128
281,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,45-49,Laki-laki,934
282,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,50-54,Laki-laki,881
283,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,55-59,Laki-laki,781
284,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,60-64,Laki-laki,554
285,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,65-69,Laki-laki,372
286,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,70-74,Laki-laki,226
287,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,75+,Laki-laki,192
288,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,00-04,Laki-laki,1376
289,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,05-09,Laki-laki,1641
290,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,01-10,Laki-laki,1666
291,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,15-19,Laki-laki,1625
292,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,20-24,Laki-laki,1538
293,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,25-29,Laki-laki,1350
294,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30-34,Laki-laki,1366
295,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,35-39,Laki-laki,1625
296,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,40-44,Laki-laki,1534
297,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,45-49,Laki-laki,1495
298,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,50-54,Laki-laki,1321
299,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,55-59,Laki-laki,957
300,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,60-64,Laki-laki,704
301,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,65-69,Laki-laki,373
302,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,70-74,Laki-laki,244
303,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,75+,Laki-laki,211
304,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,00-04,Laki-laki,1148
305,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,05-09,Laki-laki,1219
306,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,01-10,Laki-laki,1244
307,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,15-19,Laki-laki,1184
308,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,20-24,Laki-laki,1123
309,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,25-29,Laki-laki,1082
310,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,30-34,Laki-laki,1081
311,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,35-39,Laki-laki,1263
312,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,40-44,Laki-laki,1253
313,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,45-49,Laki-laki,1072
314,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,50-54,Laki-laki,1013
315,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,55-59,Laki-laki,742
316,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,60-64,Laki-laki,508
317,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,65-69,Laki-laki,317
318,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,70-74,Laki-laki,154
319,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,75+,Laki-laki,132
320,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,00-04,Laki-laki,1330
321,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,05-09,Laki-laki,1556
322,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,01-10,Laki-laki,1647
323,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,15-19,Laki-laki,1644
324,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,20-24,Laki-laki,1552
325,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,25-29,Laki-laki,1346
326,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,30-34,Laki-laki,1299
327,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,35-39,Laki-laki,1394
328,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,40-44,Laki-laki,1533
329,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,45-49,Laki-laki,1494
330,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,50-54,Laki-laki,1475
331,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,55-59,Laki-laki,1036
332,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,60-64,Laki-laki,580
333,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,65-69,Laki-laki,363
334,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,70-74,Laki-laki,205
335,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,75+,Laki-laki,217
336,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,00-04,Laki-laki,796
337,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,05-09,Laki-laki,915
338,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,01-10,Laki-laki,969
339,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,15-19,Laki-laki,1031
340,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,20-24,Laki-laki,993
341,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,25-29,Laki-laki,900
342,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,30-34,Laki-laki,882
343,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,35-39,Laki-laki,991
344,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,40-44,Laki-laki,965
345,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,45-49,Laki-laki,899
346,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,50-54,Laki-laki,871
347,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,55-59,Laki-laki,672
348,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,60-64,Laki-laki,511
349,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,65-69,Laki-laki,376
350,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,70-74,Laki-laki,209
351,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,75+,Laki-laki,208
352,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,00-04,Laki-laki,1531
353,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,05-09,Laki-laki,1776
354,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,01-10,Laki-laki,1825
355,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,15-19,Laki-laki,1723
356,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,20-24,Laki-laki,1660
357,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,25-29,Laki-laki,1499
358,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,30-34,Laki-laki,1534
359,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,35-39,Laki-laki,1647
360,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,40-44,Laki-laki,1716
361,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,45-49,Laki-laki,1666
362,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,50-54,Laki-laki,1556
363,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,55-59,Laki-laki,1041
364,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,60-64,Laki-laki,684
365,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,65-69,Laki-laki,436
366,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,70-74,Laki-laki,227
367,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,75+,Laki-laki,279
368,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,00-04,Laki-laki,1057
369,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,05-09,Laki-laki,1202
370,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,01-10,Laki-laki,1276
371,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,15-19,Laki-laki,1180
372,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,20-24,Laki-laki,1038
373,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,25-29,Laki-laki,976
374,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,30-34,Laki-laki,1000
375,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,35-39,Laki-laki,1187
376,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,40-44,Laki-laki,1289
377,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,45-49,Laki-laki,1218
378,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,50-54,Laki-laki,980
379,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,55-59,Laki-laki,676
380,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,60-64,Laki-laki,460
381,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,65-69,Laki-laki,348
382,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,70-74,Laki-laki,196
383,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,75+,Laki-laki,242
384,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,00-04,Laki-laki,1470
385,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,05-09,Laki-laki,1718
386,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,01-10,Laki-laki,1581
387,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,15-19,Laki-laki,1607
388,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,20-24,Laki-laki,1541
389,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,25-29,Laki-laki,1442
390,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,30-34,Laki-laki,1474
391,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,35-39,Laki-laki,1676
392,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,40-44,Laki-laki,1559
393,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,45-49,Laki-laki,1409
394,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,50-54,Laki-laki,1271
395,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,55-59,Laki-laki,927
396,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,60-64,Laki-laki,670
397,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,65-69,Laki-laki,415
398,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,70-74,Laki-laki,166
399,2021,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,75+,Laki-laki,157
400,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,00-04,Laki-laki,280
401,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,05-09,Laki-laki,341
402,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,01-10,Laki-laki,373
403,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,15-19,Laki-laki,345
404,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,20-24,Laki-laki,290
405,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,25-29,Laki-laki,347
406,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,30-34,Laki-laki,340
407,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,35-39,Laki-laki,419
408,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,40-44,Laki-laki,389
409,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,45-49,Laki-laki,315
410,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,50-54,Laki-laki,264
411,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,55-59,Laki-laki,219
412,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,60-64,Laki-laki,182
413,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,65-69,Laki-laki,120
414,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,70-74,Laki-laki,68
415,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,75+,Laki-laki,50
416,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,00-04,Laki-laki,384
417,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,05-09,Laki-laki,395
418,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,01-10,Laki-laki,443
419,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,15-19,Laki-laki,443
420,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,20-24,Laki-laki,433
421,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,25-29,Laki-laki,466
422,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,30-34,Laki-laki,483
423,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,35-39,Laki-laki,528
424,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,40-44,Laki-laki,481
425,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,45-49,Laki-laki,420
426,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,50-54,Laki-laki,385
427,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,55-59,Laki-laki,378
428,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,60-64,Laki-laki,254
429,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,65-69,Laki-laki,190
430,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,70-74,Laki-laki,98
431,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,75+,Laki-laki,86
432,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,00-04,Laki-laki,1093
433,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,05-09,Laki-laki,1240
434,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,01-10,Laki-laki,1197
435,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,15-19,Laki-laki,1099
436,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,20-24,Laki-laki,1100
437,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,25-29,Laki-laki,1166
438,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,30-34,Laki-laki,1186
439,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,35-39,Laki-laki,1281
440,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,40-44,Laki-laki,1170
441,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,45-49,Laki-laki,1094
442,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,50-54,Laki-laki,965
443,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,55-59,Laki-laki,849
444,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,60-64,Laki-laki,596
445,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,65-69,Laki-laki,418
446,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,70-74,Laki-laki,221
447,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,75+,Laki-laki,166
448,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,00-04,Laki-laki,1278
449,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,05-09,Laki-laki,1472
450,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,01-10,Laki-laki,1575
451,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,15-19,Laki-laki,1474
452,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,20-24,Laki-laki,1543
453,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,25-29,Laki-laki,1460
454,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,30-34,Laki-laki,1406
455,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,35-39,Laki-laki,1737
456,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,40-44,Laki-laki,1520
457,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,45-49,Laki-laki,1284
458,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,50-54,Laki-laki,1250
459,2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,55-59,Laki-laki,1024
